name;media 11 GHz;std 11 GHz;media 13 GHz;std 13 GHz;media 17 GHz;std 17 GHz;media 19 GHz;std 19 GHz;glat;glon;SNR 11 GHz;SNR 13 GHz;SNR 17 GHz;SNR 19 GHz
MFI-PSCe-055;0.99970496;0.001030614;0.89062726;0.19329476;0.9996844;0.0012909757;0.9604122;0.06954243;-57.14200002639203;36.16700992927871;3.6877120597257784;3.4251341441031404;3.1235020837851013;2.5840886047011495
MFI-PSCe-057;0.9069212;0.19732775;0.32176074;0.31454372;0.036774296;0.12824836;0.08058721;0.22482082;80.7160017268669;37.170992071865655;1.8125522828251213;1.8589371518243767;1.953490626265656;2.1242354829126833
MFI-PSCe-058;0.9093015;0.18291995;0.3118455;0.3391246;0.8807293;0.25693834;0.03383473;0.11623392;53.81799910960449;37.33500181218336;2.427717651435354;2.858028639416741;3.284621747050073;2.75279746493365
MFI-PSCe-059;0.8274219;0.24427943;0.38217515;0.3805799;0.9082392;0.21006194;0.110200636;0.21070015;70.2939970571641;37.84400082107448;1.252687868873175;1.7689233597107314;1.753581205624084;1.1303608457682945
MFI-PSCe-061;0.0035330472;0.014365636;0.99999946;2.5919867e-06;0.12630077;0.18828976;0.019027984;0.03189576;62.76999886116763;39.27299995990734;1.5460363557516943;3.2557922442094536;1.6798517257603915;1.4322181760342256
MFI-PSCe-064;0.89240295;0.13612783;0.97173417;0.06318777;0.6016422;0.37879902;0.05289601;0.1263996;-72.1940018233983;39.65101534195243;4.20580830464202;4.2236686827183805;1.6071535495742257;1.9158780038452292
MFI-PSCe-065;0.005989371;0.016419198;0.0022807172;0.0064188302;0.40490568;0.40076762;0.9951545;0.016205724;43.04599985563707;39.66600413723816;2.0821890831508885;1.301102684678127;1.557164540597296;1.9349593912243928
MFI-PSCe-067;0.2699909;0.33796832;0.40636003;0.38794193;0.96169835;0.15430197;0.023124008;0.10026338;45.26399842132222;40.99300356838429;1.8060108069796696;2.59845257540195;2.6172213038845205;1.5285879381166747
MFI-PSCe-068;3.319941e-05;0.00018733894;5.2580585e-06;2.2334501e-05;0.9994727;0.0024027072;0.85294586;0.21441692;35.4599975701711;41.06500295140917;1.066947607202687;0.48468520206176;2.1894659020778082;2.213079116546978
MFI-PSCe-070;0.99964213;0.0008563614;0.9794813;0.04159473;0.00036005606;0.0024972896;0.00017976211;0.00063898973;-62.86300808306871;41.55801007970514;1.9506397334087617;2.384543687189256;0.8883145845606047;0.4391343127793135
MFI-PSCe-072;0.48683667;0.39488757;0.086084455;0.21988156;0.44131052;0.42465565;0.12303202;0.21410969;38.12399907658342;41.958004296908754;1.5205934611591407;1.4373233473064633;2.9050171404861254;3.2371741249730603
MFI-PSCe-076;0.042975955;0.11513151;0.009837024;0.034035474;0.12294336;0.22976737;0.08565872;0.175094;52.77799850954553;44.16700243443187;2.0999744007825663;2.0435655621524056;1.2666338452827413;1.0298781369623768
MFI-PSCe-078;0.54762673;0.40987444;0.52173716;0.4231841;0.39601514;0.34092498;0.06657835;0.117443934;38.69399890685493;44.81700535699876;1.7228412778091973;1.830138767759245;1.6002342100986897;1.474067102963083
MFI-PSCe-079;0.8580158;0.21745165;0.9973641;0.008058924;0.9702018;0.09503328;0.9927486;0.012746835;46.87099705267433;44.97100394901216;1.0990848858482178;1.920819393978006;2.129713674958536;2.457293881847691
MFI-PSCe-081;0.9571738;0.14766611;0.064770184;0.15654673;0.8240921;0.24815705;0.021164618;0.0558167;-63.73800788179452;45.79601326727906;2.271123784004547;0.9171068810753811;1.2470736763664905;0.6982493501215363
MFI-PSCe-085;0.0009272275;0.005953665;0.053067;0.1700493;2.0269714e-05;0.00013890168;0.013397261;0.04607365;35.29600022708878;47.49800532647674;0.7618603600981909;1.6095735818443584;1.420362823563698;0.9698858505768682
MFI-PSCe-089;0.9844049;0.049098838;0.6799115;0.3703922;1.4111711e-05;4.7742218e-05;0.0030677514;0.01858931;57.04600035304341;50.04400052353195;2.9846491385444014;2.688674660573537;1.5912403830229265;0.9056112074130701
MFI-PSCe-091;0.9611137;0.15928267;0.81332433;0.33595264;0.9035524;0.21923749;0.9731724;0.08070331;35.11099906550179;51.75300253593075;2.155251338982637;2.1834507763093005;1.1590205763264723;1.7219446185868863
MFI-PSCe-094;0.99989915;0.00037764537;1.0;0.0;0.00016303328;0.0006307203;0.009004568;0.027941693;37.59400082411538;52.7340051375613;3.280626415481314;4.1592920547254115;1.11207228627137;1.1855132170836649
MFI-PSCe-097;0.9999913;4.3571068e-05;0.99999106;6.0504088e-05;0.99976707;0.0010143298;0.9880813;0.05212381;48.703997671617685;53.75300124008904;3.4282813250586637;3.149898724465788;1.9428884403411668;1.1643695780567072
MFI-PSCe-099;1.0;2.3841858e-08;0.9999992;4.0323675e-06;0.9877799;0.047981095;0.932556;0.15586995;76.0589972612127;54.67799578676263;2.4710214875820844;2.404036801641133;2.09077006958957;1.581264868465816
MFI-PSCe-100;1.2979049e-09;5.6629395e-09;0.03134669;0.1212311;0.44619873;0.30116966;0.44065914;0.38672552;-77.79499900292075;54.92501904995489;;1.6036865589340112;1.9404131385275223;1.2642599475861411
MFI-PSCe-101;1.0;0.0;1.0;0.0;1.0;0.0;0.9999594;0.00016611276;46.37599862836768;55.15400245543093;13.030078500329589;12.828828532124222;7.209593177137225;5.131939532518906
MFI-PSCe-103;6.499463e-07;3.3800632e-06;0.03491919;0.104490295;0.048983965;0.14476214;0.034574486;0.07813241;31.633998125269333;56.642002680775256;1.1631374543721797;1.380892338899901;0.8603889976928228;0.7479186192632468
MFI-PSCe-114;0.30584794;0.39427546;0.65904105;0.43183896;1.4843614e-07;7.1598737e-07;9.3860224e-05;0.00043845197;34.476001174619654;60.11000476342704;1.4630684932800015;1.6149583584580147;2.006137189610768;2.212955867606844
MFI-PSCe-118;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;42.35200067692859;61.09300197351785;5.1279268935163715;5.893888297195933;5.146277306414261;4.01268895676152
MFI-PSCe-119;0.9817009;0.05161638;0.6896997;0.362882;0.82650167;0.2672388;0.60550845;0.3694423;30.11999841873432;61.09500568841958;1.8379332543703808;1.6826876994675428;1.7520145508323604;2.8502591674853717
MFI-PSCe-123;1.0;0.0;0.63629556;0.38280547;0.0010804088;0.004219789;0.941779;0.16881697;59.93299817694897;61.719002771038895;2.69230876513798;1.888820095317954;1.8020125443847306;1.2712224181583451
MFI-PSCe-125;0.992741;0.017591469;0.9997973;0.00076821283;0.0004608994;0.0028489586;0.00026918837;0.0014272926;53.75299789079377;62.08000392515893;2.9355682393825675;3.18831257079021;1.5351690375678717;1.6181486403624352
MFI-PSCe-127;0.6481237;0.36479864;0.9857091;0.04641705;0.15985711;0.2957156;0.0007468534;0.00422857;33.581000856892715;62.77000466390545;1.7308799164090811;2.5869250383662123;2.9526040446608137;2.3459917922545075
MFI-PSCe-131;0.23122817;0.27691483;0.027386224;0.11393542;0.9569647;0.15869997;0.10860146;0.23671758;31.911998356081824;63.37800268017003;1.6290348247691842;1.1463209186349337;1.161288638368474;1.4438276508669918
MFI-PSCe-133;1.0;0.0;1.0;5.900559e-08;1.0;0.0;1.0;2.709226e-07;38.81899986456894;63.626003226201696;1.761687396315374;1.5333969430534535;2.8437352293794222;3.975529538604649
MFI-PSCe-135;0.03191955;0.14628296;0.0055714273;0.019615568;0.0009501186;0.004015367;0.09862498;0.20798187;65.17300377398041;63.685001031852366;2.3143564242348247;1.4424178016243208;0.9879934138980629;0.8281783462836072
MFI-PSCe-137;0.98572624;0.053751376;0.9999425;0.00015156472;0.9998515;0.0010269423;0.047500476;0.15030606;31.01599848242341;64.03500805280513;2.708192179540334;3.1247995955037386;3.249245656468289;2.385115406658338
MFI-PSCe-139;1.0;7.00196e-08;0.9999758;0.00011420309;0.6076609;0.40941343;0.9867587;0.0575453;80.30899778368382;64.66898713430483;4.677226745357291;4.604365971941481;3.048671081234132;2.058880420637425
MFI-PSCe-140;0.10963865;0.2224667;0.14910045;0.25026846;1.0;1.2587734e-07;0.40842238;0.41038546;33.19100158382189;64.97100489786489;2.981113610873292;2.6682425905466016;3.350467302945899;2.306591378841057
MFI-PSCe-141;0.9194165;0.2459317;0.9967389;0.013575626;0.48360214;0.4382857;0.00076129416;0.0035752049;40.1520001273678;65.12900145223368;1.9601905052100856;1.4076407331363912;0.8223704530205271;0.9858547663739531
MFI-PSCe-143;0.99996567;9.909985e-05;0.99992216;0.0002704447;0.99594235;0.02526947;0.023602849;0.059376433;44.19499941412331;65.49000112007849;1.256718658983341;1.5802660117596175;1.8376652295199345;1.5848494435267386
MFI-PSCe-148;0.050618593;0.13388129;0.018552493;0.053055108;0.5062623;0.3507569;0.40643415;0.34720567;-30.776001177252173;66.99300424847807;1.0715967708533587;1.4399353183524426;2.813666920042564;2.4184699834985763
MFI-PSCe-151;0.008349833;0.021662954;0.0491921;0.08538645;0.6408116;0.37529638;0.012825273;0.08483064;36.17100130681516;68.36800019878386;1.5653609115615221;1.2027223040174866;2.0285942971186373;1.2726464743010941
MFI-PSCe-156;0.09945397;0.23634909;0.45473424;0.36164966;0.99340296;0.034465443;0.8157446;0.23633522;68.413001963445;69.80699769743502;1.88737578225601;1.6959062082935583;3.1646756614232268;2.4882604979981537
MFI-PSCe-159;0.99071336;0.04853462;0.1681183;0.29097626;0.0009359851;0.0027325833;0.027077235;0.080708385;65.80799866690363;70.93900240212075;3.238358641306916;3.325573441925069;1.8264291259353602;2.022917439889366
MFI-PSCe-161;1.0;0.0;1.0;3.0392524e-08;0.86650467;0.236006;0.5370202;0.330217;33.29399875498948;71.44700280473907;5.831301418704285;5.48201839453708;2.6753631705979464;2.4590215956739163
MFI-PSCe-162;0.8931662;0.17031954;0.26986644;0.31664616;0.012359313;0.051815886;0.4204185;0.3587353;-75.328002889458;71.51101947755343;2.3443728244644326;1.4392971001332433;2.6744500583692106;1.741248611772097
MFI-PSCe-164;0.046623275;0.18196219;0.129793;0.2825514;0.9094875;0.21922897;0.16775352;0.29548877;55.57600026009412;71.62899955863688;2.127470209969203;1.5255803186911123;2.3698401820457224;2.288048848373488
MFI-PSCe-169;1.0;0.0;1.0;0.0;0.8033316;0.28334704;0.116841555;0.22524185;41.8880006299184;73.41400494205784;4.081934667906376;4.59482006883383;2.7542769322174596;1.7366657095919242
MFI-PSCe-171;1.0;0.0;0.9999953;3.3169832e-05;0.9985512;0.0039524273;0.99910474;0.0036439034;38.43500153362753;73.76500318300093;4.561077216967713;4.806285664649829;2.5561699987347293;2.577267400172766
MFI-PSCe-172;0.99999124;5.0060815e-05;0.9999452;0.00018887724;0.42365697;0.38258037;0.00026855074;0.0010691753;31.328998751891174;74.25100380934121;3.1942142171907855;3.237434234263307;2.334118944867896;1.5345293836076526
MFI-PSCe-179;0.89138025;0.25074255;0.9982678;0.008816206;0.16090183;0.3228731;0.010827325;0.07561463;44.54100066137519;76.29900682271017;2.8873142884096534;2.907370586795981;2.084647045129534;0.7432547550593768
MFI-PSCe-181;0.9999725;0.00016305964;0.9521809;0.12860297;1.3368562e-07;8.546091e-07;2.3874383e-08;7.841767e-08;42.8240016193102;76.52300602163496;2.493427536184046;1.789782370449001;1.608385304481433;1.0584431645446268
MFI-PSCe-183;0.8287792;0.31397998;0.049434554;0.15964808;2.2121405e-05;0.00012361769;8.622888e-08;5.3122136e-07;31.73400148278329;76.82600073496124;1.3100859710701307;1.828099315962131;1.0843685684100175;0.678400369968536
MFI-PSCe-184;0.8506331;0.24845183;0.6033635;0.36291692;0.18257447;0.3404389;4.7479873e-05;0.00024594925;-33.568000456659064;77.08300841532932;1.5076395046120135;2.201888522784752;2.9509371173400463;2.065461425791585
MFI-PSCe-186;1.0;0.0;1.0;0.0;1.0;0.0;0.82394844;0.22739525;-38.57000696828017;77.44400888127055;7.748474762427106;9.194535983564961;5.621938106055621;2.987690356197913
MFI-PSCe-187;0.9646143;0.08761806;0.94667554;0.13679227;0.9029907;0.17357427;0.08312685;0.22552213;32.3499988524645;77.86800051040392;2.6882719238940114;2.5805349155075477;3.0555731438906473;2.1460501480875607
MFI-PSCe-190;0.013170063;0.06532567;0.022535024;0.046285126;1.0757993e-11;7.4662915e-11;4.402776e-08;2.992393e-07;-30.01300008534253;78.33200869887114;1.313384727066069;0.8730171189951503;;0.4294210069984188
MFI-PSCe-191;0.8854166;0.21951613;0.91763926;0.13859676;0.9134826;0.17291562;0.37675464;0.37017003;55.92800180797349;78.35500509267244;1.6421668920338786;2.3864718685340445;2.8868306725567425;2.5863076440617
MFI-PSCe-195;0.9999997;1.279044e-06;0.99999565;2.777118e-05;0.9999211;0.0002884545;0.0010147592;0.0065697236;31.735001078256207;79.5630078876734;4.452844335222888;4.559135707965997;2.3238400101322547;1.5864503408374109
MFI-PSCe-196;0.9999422;0.00032129968;0.99997383;0.00012099876;3.157663e-10;1.2949173e-09;0.08044386;0.17380457;70.77800037393986;80.09499878526003;3.378865720630935;3.285944888675699;0.7369463590027199;0.40346243465252096
MFI-PSCe-198;0.9999998;9.0261193e-07;0.9999559;0.00018981892;1.4593055e-05;9.0874375e-05;4.982401e-10;3.4876348e-09;49.04399922060745;80.21600615968391;3.337380835726409;3.2254504621209352;1.8489860260497566;1.2034262978130157
MFI-PSCe-200;0.84033585;0.25866842;0.9583881;0.09428002;0.2941703;0.35110533;0.36062524;0.40772855;57.40100151856585;80.97000273213735;1.5747339522953572;1.6420323309522658;2.2668405313055753;2.227498644372325
MFI-PSCe-205;0.5223122;0.42250106;0.8346135;0.29262382;0.4609387;0.37306687;0.02357813;0.09723886;58.099999106501976;82.69600055644123;1.3480901260810498;2.390406564498807;2.39824422069408;2.178908117009448
MFI-PSCe-206;0.0055158827;0.030646643;0.86616224;0.27921245;0.00011895717;0.0005290373;0.024390616;0.081744105;55.78200214245206;82.97799864880167;1.3034638223597492;2.368566475387388;0.8314555777302194;0.2726726154886498
MFI-PSCe-207;0.98837715;0.045872334;0.98461884;0.03611786;0.97122335;0.09596674;0.019090101;0.0620648;-30.09699946527234;83.16500886198293;5.0411594485309195;4.977316501784712;2.358697255501048;1.975403203614279
MFI-PSCe-209;0.19856527;0.3031733;0.003504309;0.008694278;0.13089573;0.30799386;7.0036335e-06;4.8989317e-05;31.418999406575196;83.77100811965697;2.061828974773571;1.7629615540479993;2.6572761965959506;1.685707784346225
MFI-PSCe-210;0.97719544;0.13812076;0.9977386;0.013042925;0.9996828;0.0022117144;0.9638658;0.14360219;-40.29699634723689;84.44001117604763;0.7262960311167153;0.7621750963836388;1.540091278033816;2.3821801096022317
MFI-PSCe-218;0.95652574;0.14773263;0.77349305;0.3022056;0.0064746654;0.021574328;0.08423443;0.2406456;37.84000094378404;85.75800715703535;1.892270797313466;2.0932671635819644;2.973471769676633;2.0727848278387575
MFI-PSCe-221;0.9884803;0.036541015;0.998451;0.0057394872;1.0;0.0;0.99706155;0.0079702465;40.34299934213003;86.65800085013855;3.4484412225951444;4.964685270406324;3.9937644161084944;2.8311540400613917
MFI-PSCe-222;0.99996954;0.00012666413;1.0;1.782169e-07;0.99995154;0.00011094009;0.9982911;0.0049015605;64.55899895247877;86.79499820889508;3.8145767893967713;4.749708996991674;2.118456540553424;2.3426755850340224
MFI-PSCe-223;0.7968304;0.36075595;0.6890453;0.36833605;2.1967686e-10;1.1099971e-09;8.5044157e-13;5.3439002e-12;80.80400170807775;86.9709887557693;0.49802493328800984;1.0768152555667037;1.1205660404427564;1.1562280548787647
MFI-PSCe-224;0.9995148;0.0030566126;0.9014617;0.24767932;0.8433938;0.27843446;0.4592136;0.3709004;42.08000271963758;87.65600180480529;2.381466896256106;1.8665136961929856;2.134845407143003;2.1975275065460007
MFI-PSCe-225;0.9987752;0.005674186;0.99597025;0.012507177;0.9995069;0.001937809;0.9991904;0.0017890878;59.16600127599671;88.07100047226918;1.4182183125991812;1.5520748824244337;3.349559522343252;3.388233845962967
MFI-PSCe-226;0.9999705;0.0001502293;0.9998676;0.00067664136;0.99999815;8.08562e-06;0.9608554;0.10356974;-35.06600096787356;88.3560110689459;0.3455350988047525;0.4015902840082532;1.0486753359177283;0.8115385398711834
MFI-PSCe-227;0.9999954;2.3131766e-05;0.9927518;0.039782193;0.9999986;9.863288e-06;0.8097771;0.3531904;-38.32400420222438;88.3660058335536;1.0132226957929449;1.4263466785071741;1.7368259574204474;1.3114345080418965
MFI-PSCe-228;1.0;0.0;1.0;8.429369e-09;0.354737;0.38947362;0.65624654;0.413555;44.71200272663183;88.3920016227249;4.18053754508564;3.668605274763787;2.2993960280322487;2.0612740658539552
MFI-PSCe-230;9.558029e-09;5.0743765e-08;1.6562519e-09;8.855751e-09;0.3339107;0.3726923;0.5457798;0.39412057;37.48700049885013;89.59700411895477;1.1819554139280188;1.667286466259289;2.420806795398461;2.325998188149718
MFI-PSCe-234;1.0;0.0;1.0;8.429369e-09;0.99864143;0.005306168;0.13617888;0.26783013;57.51599987334933;90.50700548108446;3.4255739106949417;3.679721050952038;3.472990215296026;2.85878966821211
MFI-PSCe-239;0.076008886;0.19649367;0.040517326;0.18775013;0.16695355;0.2799324;0.08626539;0.17047562;30.2170001522345;91.81400754505174;;0.5354050517992063;2.0775436165030063;3.042099512768883
MFI-PSCe-241;0.83389246;0.2955809;0.6771848;0.3929541;0.028321698;0.14079957;0.9999614;0.00015532278;60.562001428794325;92.93800473997912;0.793551387716915;0.6710986201396133;2.107183878072113;2.3533720152201645
MFI-PSCe-243;0.86384606;0.22604828;1.0;8.429369e-09;0.9998964;0.000606297;0.9004541;0.20887539;-47.12499884101688;93.03801127688877;2.7745506617625386;4.969650622817878;2.614307390546982;1.9625620132088477
MFI-PSCe-244;0.10211857;0.23412599;0.27313483;0.36262;1.2650453e-08;5.6924023e-08;4.8640904e-06;1.7876033e-05;-33.09799840220026;93.27301068127906;2.1358804659866264;2.0238092387399442;1.4185505170781951;1.6836252840856332
MFI-PSCe-245;0.8650884;0.22578047;0.3854606;0.3207411;0.98532504;0.041610945;0.4094346;0.37618652;37.91600157516624;94.05300543260029;3.6754761273116956;2.6937387565080484;1.5911113068063971;1.1777648090625497
MFI-PSCe-248;0.37421742;0.3872995;0.0035658723;0.00826857;0.8797823;0.16848321;0.7904581;0.25012898;-42.84699887525603;94.82901118523064;2.03279586282002;2.2718194580530464;2.903973974642821;2.362166281453278
MFI-PSCe-249;0.98115104;0.06730895;0.85857004;0.21981029;1.2535436e-05;5.9739654e-05;0.045658756;0.15969351;69.30999881388178;95.00099828620564;3.104348949024881;2.9849936860979027;1.1545241089033051;1.6130376037413803
MFI-PSCe-251;0.9999989;4.405126e-06;0.99999774;1.18064145e-05;0.04246039;0.1697696;0.027940875;0.10070717;57.59800086670818;95.797998372998;1.6555442666826796;1.6303614093565677;2.6280253581271102;2.254797464872521
MFI-PSCe-260;1.0;0.0;1.0;0.0;1.0;0.0;0.20912506;0.32479015;58.305001718624986;98.29599944584233;4.268797211666398;4.6172812614611995;3.668557275165098;2.039434981737085
MFI-PSCe-262;0.96494806;0.08135337;0.98208374;0.049812853;0.49379948;0.37399763;0.00029603226;0.0008860914;40.77000189131231;98.72200400973418;2.480819416284175;1.7476085498876723;1.780201255930018;1.584565223712006
MFI-PSCe-266;0.98350817;0.055109832;0.15226236;0.23497733;0.16663307;0.30139393;0.00718045;0.03458708;-31.223997546074003;99.65900442035296;3.1395220239101165;1.9538428364629652;2.7036929112900663;2.9829750186790354
MFI-PSCe-271;0.99614507;0.019814245;0.63928485;0.3684247;4.2648224e-10;1.988677e-09;1.06851e-08;4.1866e-08;69.4820037779888;100.5660010204302;2.393218902140769;2.517846882504698;1.6565574502101423;1.3003790415420966
MFI-PSCe-274;1.0;0.0;1.0;0.0;0.46169612;0.4105087;0.37436217;0.36662048;80.61399997046196;101.38399298770116;3.2956428002711857;2.6002476273304915;2.7961187523107367;2.744380171522627
MFI-PSCe-276;0.8522041;0.25660497;0.99999833;7.4938994e-06;2.575906e-05;0.00013415323;1.4962559e-05;6.077479e-05;43.907003129139966;103.06100073800016;2.18590668594944;2.6718493051388847;1.0820029874574468;0.9948445503389223
MFI-PSCe-279;0.9999986;8.894215e-06;0.99999964;1.7988165e-06;0.0785176;0.16399722;0.9184992;0.17519541;61.360002323661945;104.84300389939192;3.2203744121681797;3.8124573879155093;0.8249103939865307;0.8847260448701884
MFI-PSCe-280;0.7568319;0.25372684;0.9098728;0.14255154;0.0010590069;0.0072607975;3.241391e-07;1.360317e-06;49.72300130233359;105.21100177627962;2.6718717453478398;3.2500924652431245;2.5677974479683505;2.59430029807227
MFI-PSCe-283;0.012339341;0.03354093;0.041653186;0.12191441;1.8056485e-11;1.1684985e-10;0.0004172154;0.0024495514;-41.343000533840254;106.49701004713448;1.002616077020873;1.7855111571894875;1.2597551764158887;0.8191959614931177
MFI-PSCe-287;4.2967972e-08;1.937704e-07;2.2122417e-06;9.6449e-06;1.6641341e-11;1.1647508e-10;0.0038353037;0.026806396;-50.59599123231286;107.0570084215066;0.22149687373754337;0.0078030108157548005;1.413946936211829;1.6870368968496927
MFI-PSCe-289;0.99999887;5.0271706e-06;0.9999959;1.4549729e-05;0.99998593;6.54387e-05;0.9949888;0.013980634;65.96100037933621;107.86000136031386;2.846090671963431;2.802491670440854;2.8135112495354733;2.6829075240561844
MFI-PSCe-290;0.9640818;0.13633168;1.0;0.0;0.69621736;0.39536068;0.7793543;0.33732536;84.47599977156302;107.92197809715856;2.757143997611347;3.8101813051189755;1.8413514206769768;1.8050683613535585
MFI-PSCe-291;0.00013273911;0.00059067557;2.7960382e-06;1.374141e-05;6.904776e-11;4.729959e-10;2.025233e-06;1.1050462e-05;-41.14700131030585;108.32000802827;1.6391631001815983;1.3700587863337608;1.574236592849377;1.639553115590919
MFI-PSCe-294;0.021460481;0.120346256;0.0014585698;0.0063741626;4.161936e-12;1.5908507e-11;1.0023018e-11;4.912335e-11;60.84900092749572;109.28000070732556;1.1452900484394768;1.447351348585444;0.983315724291925;1.0006676785201323
MFI-PSCe-295;0.58517766;0.40221024;0.96889275;0.077386186;1.0;3.1200057e-07;0.00098683;0.0067332545;53.026002890957294;109.52700347729244;2.0647941385582853;2.5335595655016827;3.879105822754584;2.600694287923598
MFI-PSCe-301;1.0;8.429369e-09;0.9999995;1.7300139e-06;0.57178587;0.37218064;0.0019787468;0.00808205;57.51600086885579;112.32700610281798;3.40172316529721;3.737847041573808;1.4491510258175857;0.9668572328429427
MFI-PSCe-303;0.9999624;0.00015685473;0.999969;0.00014181019;0.7796372;0.33060887;0.28694823;0.3404722;-41.89599404577555;112.822006848225;3.713810051186588;2.990104997559985;1.86297509080138;1.3027222304259787
MFI-PSCe-307;0.11397152;0.2086965;0.052359927;0.11933972;0.7610402;0.3108378;0.90337104;0.18573435;-36.341001326585406;113.92800926005648;0.7475575218758478;1.1151161839710488;1.584158629379813;2.0568888429594794
MFI-PSCe-309;0.72647405;0.40405813;0.9789389;0.06502571;0.5044152;0.39672357;0.56989294;0.38612714;50.18600294264214;114.62500357209352;2.1775545277724255;2.9248224378470455;3.0516317388047605;1.3811667937242684
MFI-PSCe-311;3.17473e-07;2.1781566e-06;1.8451918e-05;7.267139e-05;6.0547584e-10;3.605521e-09;0.008865308;0.059722897;-42.48299955232992;115.6290060027886;1.401187931955715;1.0410375371524143;0.9397917850559023;0.791096248135351
MFI-PSCe-313;0.010694695;0.046510767;0.00013212468;0.00070802774;2.2475462e-10;1.0315421e-09;0.110149816;0.2403318;-31.32099693597014;117.04600512114446;2.2064007642313572;0.06667567320906681;0.8961872689259697;0.875669825299141
